well_id,permeability_md,porosity_fraction,net_to_gross,thickness_ft,well_depth_ft,tubing_diameter_in,choke_size_64th,well_type,completion_type,artificial_lift,reservoir_pressure_psi,reservoir_temp_f,bottomhole_pressure_psi,wellhead_pressure_psi,oil_gravity_api,gas_oil_ratio_scf_bbl,water_cut_fraction,fvf_oil,oil_viscosity_cp,oil_rate_bbl_day,gas_rate_scf_day,water_rate_bbl_day,productivity_index,oil_price_usd_bbl,gas_price_usd_mcf,daily_opex_usd,drilling_cost_usd,completion_cost_usd,total_capex_usd,daily_revenue_usd,performance_index,oil_cut,profit_per_barrel,production_efficiency,economic_efficiency,ranking_score,drill_date,well_age_days,production_months,days_since_workover,pressure_drawdown,total_liquid_rate,productivity_factor,depth_category
287,6.34847676730495,0.1916961077274452,0.7418795666259227,16.54389160460121,8043.186220607722,2.875,9.818363214737904,Horizontal,Open Hole,Rod Pump,4256.795681044008,182.96630154556493,3471.478957908098,2777.1831663264784,26.93772582465853,216.93816859110652,0.11191040619773243,1.1065081450577332,100.0,5.0,1084.6908429555326,0.6300618820800682,0.0007041837598533612,74.8878701181771,4.709082518382029,343.56192408815724,792139.6046157853,462399.6842937026,1254539.288909488,35.985325189139246,96.50970334283487,0.8880895938022676,7.0559461155175,0.8890895938022676,0.10474188979074843,28.448372037625123,2023-01-28,704,15.795638828299726,344.8808260402228,785.3167231359103,5.630061882080068,1.2169782862904728,Deep
288,13.307359212981238,0.17295900396142183,0.5312319838885785,95.30692748082947,8177.317987102905,3.5,49.62776215192069,Vertical,Perforated,Rod Pump,4214.100544019403,179.8397030349983,3662.5419653850668,2930.0335723080534,38.44870458909681,506.4084396884481,0.3042873937754855,1.1151922531906535,90.81357663034072,5.0,2532.0421984422405,2.1868725223500127,0.006652732167707507,75.41562792633555,2.293678109311184,346.4600523933791,1370797.4689138376,637050.8653108234,2007848.3342246609,36.4257770007178,75.50163348747736,0.6957126062245145,7.14230921582702,0.6967126062245145,0.1051370186810429,22.656136747116,2021-04-14,1358,16.044376126550915,127.08416344742014,551.5585786343363,7.186872522350013,2.3016275948340854,Deep
289,9.786382394130184,0.14649171442706765,0.6988168330568222,33.145651125344976,6988.71415949266,4.5,48.506497023661936,Vertical,Perforated,Rod Pump,3594.6530025179395,163.40143969559807,3156.375123829922,2525.1000990639377,40.21486215612481,207.79209223802596,0.30587557467259635,1.1062337627671408,93.50541276073481,5.0,1038.9604611901298,2.203316313678623,0.0021914341902482377,77.28940215164548,3.163403880881546,334.59045790860523,1188905.8530039948,425172.90020259353,1614078.7532065883,55.143204404633536,79.93144707800384,0.6941244253274037,10.81239302051638,0.6951244253274037,0.1648080604250111,22.748756645997346,2022-09-14,840,33.91810125773479,261.7499759870149,438.2778786880176,7.203316313678624,1.4336239349550015,Medium
290,3.96418577210599,0.06695195332420042,0.8726461953205211,116.97156817725676,9766.317087154379,5.5,15.619149128172005,Vertical,Perforated,ESP,4577.088760386571,219.6130956420219,4012.35601076888,3209.8848086151042,31.204076442013022,205.45008300430234,0.08303788073653415,1.106163502490129,100.0,5.0,1027.2504150215118,0.4527874621785925,0.003658079884928946,79.19550441913913,4.482063604053699,410.6159583337224,1626712.5475685194,561892.7613595237,2188605.308928043,-10.034234540609816,88.21241754363186,0.9169621192634658,-1.967496968747023,0.9179621192634658,-0.02443703011770096,29.013783816591747,2018-05-22,2416,6.345921912445044,43.66964925107655,564.7327496176913,5.452787462178592,0.26540998078249967,Deep
291,6.000709724460442,0.1714809109566293,0.7454992489776833,27.0508298138911,7681.132058017148,3.5,54.82041844453573,Vertical,Perforated,Rod Pump,3827.269871064564,214.0299443803084,3444.5428839581077,2755.6343071664865,24.279858176611583,170.3562147686097,0.021116058888485334,1.1051106864430584,100.0,5.0,851.7810738430485,0.10785771647742505,0.0010950265336840154,58.96883744069796,2.103411268338723,339.4191782966489,848804.3877067307,329256.7089551116,1178061.0966618424,-42.783345184279995,84.7831903677486,0.9788839411115147,-8.388891212603921,0.9798839411115146,-0.12604869706828348,30.63931330003299,2020-10-18,1536,39.966226372156264,317.75190832061895,382.72698710645636,5.107857716477425,1.0290071699367807,Medium
292,4.51316673359174,0.16038438435815555,0.737524996381981,31.603981075058236,7218.704502273716,2.875,16.66801795138227,Horizontal,Open Hole,Natural Flow,3513.5189218086416,195.764297292433,2674.5690250643515,2139.655220051481,46.04741251041038,67.41082377722219,0.3284187305765062,1.1020223247133167,57.75303291863562,5.0,337.0541188861109,2.445111682731221,0.0016528548888783017,62.14878501435378,2.5590165981300106,287.1321567054684,1100907.450066081,403385.79712101637,1504293.2471870973,24.47429545099817,72.42850018946771,0.6715812694234937,4.798881460980033,0.6725812694234937,0.08523704113051737,21.88261719885918,2017-01-15,2908,36.76734263873796,463.50105652833037,838.9498967442901,7.445111682731222,0.7238414680728191,Medium
293,4.0985581579015555,0.16357894185976868,0.778637421972323,25.289744173090632,5628.873774035837,2.875,24.865832871852092,Horizontal,Perforated,Rod Pump,3301.6272123272,155.66106363192688,2906.9856699408265,2325.5885359526615,35.28113779696697,127.05782557590541,0.2981679310980523,1.1038117347672773,100.0,5.0,635.2891278795271,2.1242083360687936,0.0007311656898225476,63.32815746152338,3.007411466422755,320.9129460764272,945205.068245812,478656.8934801759,1423861.961725988,-2.3615829611317167,69.03377498899526,0.7018320689019477,-0.46305548257484647,0.7028320689019477,-0.007358951983723625,22.575637806428666,2023-05-02,610,9.756425154190874,181.65278376697177,394.64154238637366,7.124208336068794,0.6704378066202592,Medium
294,17.280904349051323,0.08616257120898452,0.5241592943081218,36.546291618909486,7908.347129372951,4.5,21.942706353036442,Vertical,Perforated,Rod Pump,4137.05780466459,211.93670261056917,3356.728106110213,2685.3824848881704,50.0,853.6702875344624,0.06391966629535048,1.125610108626034,43.804852331251084,5.0,4268.351437672312,0.3414215410234763,0.006713714475971654,75.92608001226495,5.135459041899838,341.924892834753,1412152.4765182463,620911.9809950596,2033064.4575133058,59.62545121117216,103.62751698666442,0.9360803337046495,11.691264943367091,0.9370803337046496,0.17438172084179968,30.057455357905162,2021-07-04,1277,34.8007259436078,30.0,780.3296985543766,5.341421541023476,1.4889671515307847,Medium
295,10.559389730808606,0.09594717297958688,0.6705986186584953,58.272276349997945,7171.912997333898,3.5,28.849197520090677,Horizontal,Perforated,ESP,3749.519333655432,158.10141369717743,3374.567400289889,2699.6539202319113,35.73903319513655,112.59960512566549,0.09374911433485272,1.10337798815377,100.0,5.0,562.9980256283275,0.5172354166526516,0.003739720472147498,72.1562414091934,2.7203738367242134,384.7363653899916,1210969.2014595044,408745.9982579427,1619715.1997174472,-22.423593244977894,84.76211157487921,0.9062508856651472,-4.396782989211352,0.9072508856651471,-0.05828300951548474,28.611567759357737,2023-06-15,566,32.42011952898763,406.18919372926837,374.951933365543,5.517235416652651,1.0131435930607666,Medium
296,3.69540591929805,0.20265764266664518,0.7250081794238884,17.37061575426871,10526.869619025349,3.5,22.261170889837864,Horizontal,Open Hole,ESP,4951.2808651353025,216.41520079844838,3987.202020202754,3189.761616162203,36.29770333796979,157.09987771823623,0.03770130488232789,1.1047129963315472,80.93899253609851,5.0,785.4993885911812,0.19589170127357097,0.0005204907459195017,52.32275431864955,4.367056513465006,417.96458789152706,1883825.6756155058,407544.01717958326,2291369.692795089,-152.92049607700943,60.088751723850955,0.9622986951176721,-29.98441099549205,0.9632986951176721,-0.3658695030802379,29.575413398554893,2024-09-28,95,36.161677605213534,283.0616632540651,964.0788449325487,5.195891701273571,0.7489022523013097,Deep
297,18.16687490204438,0.14802224230716723,0.6482583670043273,14.427509612473782,10765.848038002925,4.5,35.381251880553314,Horizontal,Perforated,Natural Flow,5924.787378122306,239.3880218813649,5332.308640310076,4265.846912248061,27.284025440083184,514.5219157817126,0.2464868993561225,1.1154356574734514,100.0,5.0,2572.609578908563,1.6355825268929904,0.0015232640943756907,94.47044808472029,3.4776824850639927,321.79406290692225,1959614.680874973,527235.2487591964,2486849.9296341697,159.50489679015732,110.26336670272059,0.7535131006438776,31.275469958854377,0.7545131006438776,0.49567383359802236,25.315911788333555,2018-04-12,2456,9.87964210608864,250.16609620385537,592.4787378122301,6.635582526892991,2.6891015587144085,Deep
298,10.047255582819748,0.18407503486863122,0.6701753472669937,10.0,6147.079257850588,3.5,30.814841355862384,Vertical,Open Hole,Rod Pump,3185.9346613140283,167.47344184948668,2279.7410003483637,1823.7928002786912,31.611653332873757,50.0,0.1861402720231454,1.1015000000000001,100.0,5.0,250.0,1.1435634232276106,0.0006112957784200148,55.11030932254158,2.582836787117697,325.1143560017335,941400.298768929,543288.6494640448,1484688.948232974,-48.91710019224615,68.76738255847526,0.8138597279768546,-9.591588272989442,0.8148597279768546,-0.1504612124602253,25.612379819496255,2016-11-29,2955,8.406745141354026,30.0,906.1936609656645,6.143563423227611,1.8494489217415948,Medium
299,16.65752587552082,0.15141591880652305,0.8468469625985923,10.0,6316.770143178504,4.5,63.247891483642285,Horizontal,Perforated,Rod Pump,3380.553386889721,167.46862530189014,2532.9748191973736,2026.379855357899,22.529577844656657,256.51267902162436,0.3475037119626955,1.1076953803706489,100.0,5.0,1282.5633951081218,2.6628747608130143,0.001273488672253205,75.30423680042476,5.739859317070265,328.3305761925981,1041988.5404752356,396440.2025220074,1438428.742997243,55.552341262670325,74.59941247153427,0.6524962880373044,10.892615933856927,0.6534962880373044,0.16919636881483566,21.505511832463586,2022-10-24,800,12.114747338369448,288.7675104228324,847.5785676923474,7.662874760813015,2.5222145854854174,Medium
300,13.868621495876166,0.15148780697478725,0.5271622254472071,11.44402656207863,7585.520547310329,2.375,11.131875607180637,Vertical,Perforated,Gas Lift,3932.7984523468594,183.48640767307998,2958.5105130817265,2366.8084104653813,24.251005093721773,50.0,0.2622903437492761,1.1015000000000001,100.0,5.0,250.0,1.7777318351500953,0.0007595772239753671,80.63373041764882,3.6557184031246455,365.1329373082534,1365320.2168744656,447810.42623917595,1813130.6431136415,38.94964438077187,81.23317446654144,0.7377096562507239,7.6371851727003675,0.7387096562507239,0.10667250308314341,23.924433489463055,2021-05-10,1332,18.195970048001858,30.0,974.287939265133,6.777731835150095,2.1009270561736737,Medium
301,3.2252323335957884,0.1969141902987999,0.88759991985464,26.894245304715465,6775.943156908592,3.5,15.96215707769169,Vertical,Perforated,ESP,3508.0981696911276,175.87367915870576,2925.7856409345277,2340.628512747622,40.92932037861231,220.1054703066343,0.16200349407046702,1.1066031641091991,83.0292780227295,5.0,1100.5273515331714,0.966610836691976,0.0008379429511082809,67.80213025650778,3.8009618542880927,381.2260424057779,1095695.5276770769,608666.0827850982,1704361.6104621752,-38.03232864046072,74.32506154200459,0.837996505929533,-7.457319341266808,0.838996505929533,-0.09976319666005141,26.45855154410845,2016-06-07,3130,38.302254108682654,45.27454472448271,582.3125287565999,5.966610836691976,0.6350940134955235,Medium
302,4.219931770558141,0.1241977635891313,0.8838768399250333,47.67084710628243,8326.12486353007,4.5,10.958250058881738,Vertical,Perforated,Rod Pump,4352.531579424134,204.60942690634909,3570.613744347373,2856.4909954778987,32.739332935064134,169.65844255765427,0.059467187980751506,1.1050897532767296,100.0,5.0,848.2922127882714,0.3161353011492503,0.0016089868727421875,81.39959690661533,3.9276060385653695,346.07738393644996,1548408.811829163,381999.09126526467,1930407.9030944277,64.25235821404186,110.2909542931069,0.9405328120192485,12.598501610596445,0.9415328120192485,0.18565893408926282,30.218078350520557,2020-01-20,1808,35.68242506150595,154.92634367513952,781.9178350767611,5.3161353011492505,0.5241060884020442,Deep
303,15.600353981553276,0.15480603884704916,0.8580890733526463,55.97476029350905,7510.064766371649,2.875,43.047106919013046,Horizontal,Open Hole,ESP,4012.146373037547,188.0077082696364,3515.57784740732,2812.462277925856,31.618735771063026,269.85857575869846,0.02793291476122643,1.108095757272761,100.0,20.07820625719566,5418.2761443562085,0.5769583761232189,0.006762102898352355,64.91822520615183,3.8655649457376926,425.87312168282887,1323535.4368824947,534147.6739047079,1857683.1107872026,898.513092187316,296.8171408392832,0.9720670852387736,44.528888283461825,0.9730670852387736,2.1098140418837894,40.063854479812875,2021-03-16,1387,44.496224837091056,55.41455174664439,496.5685256302272,20.65516463331888,2.4150290044960543,Medium
304,13.604087042595435,0.12688623556474787,0.4316683576890125,46.041542836389915,8420.798510832888,3.5,11.052519535168297,Vertical,Perforated,Gas Lift,4539.179501572536,232.2706276643556,4085.261551415282,3268.209241132226,29.07659215450299,82.31968817322121,0.051049133034476515,1.1024695906451967,100.0,5.0,411.59844086610605,0.26897640866505185,0.0024524652708512087,76.71101401932678,5.221658684689648,371.9769615169939,1103347.4039342643,448246.6511086806,1551594.0550429448,13.727335152993248,97.58643397620126,0.9489508669655234,2.6916343437241665,0.9499508669655234,0.0369037240828317,30.121456145600334,2017-10-20,2630,3.7555892776349262,194.90091421527373,453.9179501572535,5.2689764086650515,1.7261713931300986,Deep
305,7.236215914627552,0.12827518862838422,0.642587622475979,108.22913915650251,9524.140282470451,2.875,54.84062529306291,Vertical,Open Hole,ESP,4511.319095899137,172.06901667082008,3956.858349552378,3165.486679641903,31.915810364451104,103.1393586040539,0.10792083230309493,1.1030941807581216,100.0,5.0,515.6967930202695,0.6048830374837024,0.004562212219520451,53.19453177508508,4.928755078615673,408.3462858621882,1055465.2530371023,640258.1417043068,1695723.394741409,-139.83188379913832,57.96282422838496,0.8920791676969051,-27.418016431203593,0.8930791676969051,-0.3424345675237263,27.51600807174967,2022-01-04,1093,1.5431452076667231,168.60117039482682,554.4607463467592,5.604883037483702,0.9282269614045651,Deep
306,8.308901278249392,0.13454139382656802,0.8528855405368176,131.44321177616368,6403.667734496739,5.5,36.66856331818796,Vertical,Perforated,ESP,3176.848601084209,174.96377427347272,2844.249388773445,2275.399511018756,44.06450753285738,271.3642255041027,0.13547831563991383,1.1081409267651232,72.18157055825459,5.0,1356.8211275205135,0.7835440185134874,0.011645313665374978,86.73229091293499,2.7547214851769555,377.3202213634809,964259.3302326576,558041.9756467359,1522301.3058793936,60.07889751271682,99.09851759736986,0.8645216843600861,11.780175982885652,0.8655216843600861,0.15922522597812613,27.866892864781157,2024-07-02,183,33.859524995937555,30.0,332.59921231076396,5.783544018513488,1.1178911591430258,Medium
307,26.513787899765948,0.16110668858168564,0.8392861611386544,33.272562840299386,9492.816833716097,2.375,37.51242697656589,Horizontal,Perforated,ESP,5188.064197029464,202.30307849769775,4202.4284988003565,3361.9427990402855,36.15377405498135,114.19254144909841,0.12285689293978147,1.103425776243473,88.13090973070206,25.98856543018367,2967.700335088855,3.640079634594616,0.007613716748266844,75.0087558624062,5.114979930377789,463.53966154721473,1087554.8707300122,588056.2894307667,1675611.160160779,1501.0100256729568,368.0797496276864,0.8771431070602185,57.53516917938056,0.8781431070602185,3.238147995066585,41.57298633457067,2023-09-18,471,14.126512302325787,192.08808090726342,985.6356982291072,29.628645064778286,4.2715485702884575,Deep
308,4.089524119824672,0.12606256891682613,0.7982428770584247,17.645529019171192,6907.021378519735,3.5,39.449292431882874,Horizontal,Slotted Liner,Rod Pump,3883.566400381219,188.28270061894816,3495.209760343097,2796.167808274478,25.559880959245707,302.817517781242,0.3117606169167102,1.1090845255334374,100.0,5.0,1514.08758890621,2.2649108115396754,0.0005193711995371671,59.0528759545718,2.939893637640073,333.835124596737,1053277.7608139277,446241.594481204,1499519.3552951317,-34.1194883544228,60.690339708560856,0.6882393830832898,-6.6900957557691765,0.6892393830832898,-0.10220460892375581,21.94307790226415,2020-07-03,1643,16.701708090089426,463.7571881123799,388.3566400381219,7.264910811539675,0.5155359161924205,Medium
309,12.769983541084388,0.21278780627867605,0.6784238130574244,157.88457431682968,11222.724273723165,2.875,17.5655675531478,Vertical,Open Hole,Gas Lift,6205.696137492119,236.00621202286675,5534.326758730023,4427.461406984019,43.243077551111945,220.71534083879828,0.2456210065316988,1.106621460225164,52.95202668749395,6.268617758592362,1383.580105175857,2.0410194023691792,0.023342611744973214,81.28754314527846,3.7577927047059267,404.93980653608173,1680916.389580068,582451.5156018597,2263367.9051819276,109.81993720235982,94.69427694855861,0.7543789934683012,17.243920323871507,0.7553789934683013,0.2712006461942497,25.18110214552753,2016-04-08,3190,26.699695217982075,31.62160377890961,671.369378762096,8.309637160961541,2.7172967839221465,Deep
310,6.036397222072584,0.1052696348890248,0.7096102983739847,93.11347422118939,10431.463949374083,3.5,19.070656974411303,Horizontal,Perforated,Natural Flow,5273.802003302402,249.99079231468858,4572.630919099158,3658.1047352793266,48.80030871838413,135.06303689151443,0.36761274590025417,1.1040518911067456,38.22822447600812,5.205314956550851,703.0456460085795,3.0258944755028616,0.009450105086494688,91.32152243845294,2.3387855052573014,320.3538213606208,1971831.8526395056,579847.7010445247,2551679.55368403,156.64773820967162,93.54483102735138,0.6323872540997458,29.526567129864265,0.6333872540997457,0.4889835168637928,21.712097383739813,2019-07-23,1989,5.81341678695953,163.6150728600529,701.1710842032444,8.231209432053713,0.6354493316127044,Deep
311,5.943622504727531,0.14065641779193205,0.7206288163522575,88.5213102974355,7830.379496170647,2.875,25.85377008088826,Horizontal,Perforated,Natural Flow,4266.494372086533,172.8234304554291,3636.0307377872896,2908.8245902298318,38.95763734440178,123.21670678295187,0.0926538607744286,1.1036965012034887,92.88704518563438,5.0,616.0835339147594,0.5105755932261464,0.003698331726491093,65.73589535406181,4.329285131091961,291.31437055493257,1293201.8948160368,551948.8874148013,1845150.7822308382,40.03230749826423,102.02237191557344,0.9073461392255714,7.849472058483183,0.9083461392255713,0.13741961106143036,29.105168579343133,2023-08-31,489,31.206637577758336,75.30223799970365,630.4636342992435,5.510575593226147,0.8360086502224853,Medium
312,22.170816499753446,0.12801344708629125,0.5666966358058864,25.98700858345796,6554.624833204938,2.875,41.23579928602368,Horizontal,Perforated,Gas Lift,3245.213401906748,153.59886889720525,2515.464693337281,2012.371754669825,42.130321694310624,150.4367311558661,0.24909518820767287,1.1045131019346761,91.90398176093854,5.28959266022653,795.7490289505412,1.7546968721630503,0.003216498936787419,72.89788058103503,3.25411100692172,355.52492685477876,1175493.6770258623,471739.07325087744,1647232.7502767397,32.664622886589484,81.21422774481341,0.7509048117923272,6.060684906234928,0.7519048117923272,0.09187716646358246,24.37084335731806,2016-03-26,3203,16.28192997286406,110.78410887469664,729.748708569467,7.04428953238958,2.8381626448510606,Medium
313,16.86796648506678,0.22234889421768664,0.7472451686348247,76.12145992957805,6267.701030488125,3.5,19.766595452652012,Vertical,Perforated,ESP,3059.759918151037,119.98137288649875,2753.7839263359333,2203.027141068747,44.766263338951454,113.2369152824879,0.36131831293220695,1.1033971074584747,100.0,5.0,566.1845764124395,2.828621475485954,0.008695631219183429,69.85176103639272,2.580409890737214,378.0056317803672,848096.1240958422,516260.53450500383,1364356.658600846,-27.28583831744612,58.85537950163333,0.638681687067793,-5.350164375969828,0.639681687067793,-0.07218368199683338,20.521376107702068,2018-11-20,2234,30.73761084214661,60.88933975149419,305.9759918151035,7.828621475485955,3.7505736956555973,Medium
314,16.668315402221193,0.1598277388255787,0.7255622442704651,46.31789871079997,9310.442753111794,4.5,14.514576719462628,Horizontal,Open Hole,Rod Pump,4743.842626323842,188.3914944074773,4099.827806959609,3279.8622455676873,21.74716065212486,296.84516795478197,0.35810393894884823,1.1089053550386436,100.0,5.0,1484.22583977391,2.789418745448279,0.005051504603391447,67.29783085268676,4.450800811227765,358.39384627656625,1823823.0799369582,314729.0465134721,2138552.12645043,-15.29869844142155,60.0987092422052,0.6418960610511517,-2.999744792435598,0.6428960610511517,-0.042686833494389335,20.68759826386361,2020-03-30,1738,40.19832491444913,78.68844343762171,644.0148193642326,7.789418745448279,2.6640591607685797,Deep
315,27.261591509407207,0.20159222697343174,0.7250341187381629,39.32451231667588,7954.395850204252,2.875,62.326545639432204,Vertical,Open Hole,ESP,3653.870648721402,181.41045350576923,3224.100591819513,2579.2804734556103,49.91416294308537,120.66627765498573,0.010499942188877646,1.1036199883296496,52.700194526269165,11.463965851497974,1383.3140864641296,0.12164815564954437,0.013364146248312656,66.24437899566738,4.648961115924177,408.32552128643704,1406412.2987508154,675900.4618012889,2082312.7605521043,357.5287507726654,183.58234677513684,0.9895000578111224,30.917485866351964,0.9905000578111224,0.875597365666159,35.188807230153415,2017-07-12,2730,9.042232666859194,30.0,429.77005690188935,11.58561400714752,5.495724943221397,Medium
316,7.545896017520407,0.07572198134815139,0.9041579894998442,39.271969780974466,9390.300328627938,2.875,9.230981629338883,Horizontal,Perforated,Natural Flow,4729.635723110818,217.57685812651061,3777.4948724699725,3021.995897975978,43.790512565417615,112.86243745831077,0.09782307369142906,1.1033858731237494,56.738043952962414,5.0,564.3121872915539,0.5421495629564469,0.00427992389776183,68.5354179047969,4.676082225374957,306.94515284923585,1528958.2493033777,439607.7406256283,1968565.989929006,38.370706863305145,100.39299546775848,0.9021769263085709,7.523668012412774,0.9031769263085709,0.1250083492347961,28.920292948878124,2024-12-01,31,44.75103536698245,718.7013196177762,952.1408506408452,5.542149562956447,0.5713901974937702,Deep
317,14.61360539701723,0.16335251329346293,0.7161690034797121,60.20735261866598,11306.34345394346,4.5,52.95105469881721,Vertical,Slotted Liner,Rod Pump,5713.954442688037,219.95441852456912,4904.297119936256,3923.4376959490055,38.91083760730342,371.9311239750876,0.03814027241899519,1.1111579337192528,70.32355805414329,10.24400000782451,3810.0624369109764,0.40620116796037026,0.008063912381865728,69.07619539512625,2.2816396404918207,389.07963572695627,1083184.0845863197,466514.9270388821,1549699.011625202,327.23009993000943,174.4843349898781,0.9618597275810048,31.63477375120677,0.9628597275810047,0.8410363069211083,33.921753454121806,2023-02-28,673,25.942342629934856,176.45325374787393,809.6573227517802,10.650201175784881,2.3871691698816786,Deep
318,5.418035215725491,0.19448153978117186,0.7242927004753353,110.57469125220705,6844.425591925815,3.5,52.129968376201234,Vertical,Perforated,Rod Pump,3598.6325646274495,179.35693410940277,2620.6209788996553,2096.496783119724,33.99631568678264,115.2038180753193,0.1861284141453415,1.1034561145422597,100.0,5.0,576.0190903765965,1.1434739133637581,0.003932390168980086,71.43536586196957,4.758834336039774,332.0877298326219,1268697.7394622094,368220.14675806,1636917.8862202694,27.8302789027245,87.27312550571004,0.8138715858546585,5.456917431906765,0.8148715858546585,0.08380399636189947,26.164119174093358,2021-12-01,1127,44.37760496317651,125.02068447624399,978.0115857277942,6.143473913363758,1.0537078313429071,Medium
319,10.218158192007289,0.1541141994637712,0.7618915386671573,166.3785472977834,6154.792634362868,4.5,24.643990375325377,Vertical,Perforated,ESP,3264.8995235490843,194.05023511166266,2938.409571194176,2350.727656955341,24.30206067264924,109.05167000246381,0.21598396200996733,1.103271550100074,100.0,5.0,545.258350012319,1.3774188030637744,0.01174034018655651,70.70923349029573,3.259587455602295,375.42534514669245,1250654.181567661,567289.4866299145,1817943.6681975755,-20.101860417451235,73.63634490229397,0.7840160379900327,-3.9415412583237717,0.7850160379900327,-0.05354422837274532,24.94178892127226,2015-11-12,3338,10.763313863483573,87.12833889863074,326.4899523549084,6.377418803063774,1.574763269755379,Medium
320,6.487368286534836,0.20327401875326756,0.646365475761206,29.93017398017453,8288.840351798939,2.875,15.59509049640955,Horizontal,Perforated,ESP,4255.055596063191,183.90475132167182,3826.949055918624,3061.559244734899,32.34879117042989,50.0,0.11894929394534577,1.1015000000000001,100.0,5.0,250.0,0.675041505100763,0.001139387484723216,82.61171013073665,5.141202776739118,396.06344502309014,1246132.5438283605,552921.0043911034,1799053.5482194638,18.280406324777914,91.65425129331074,0.8810507060546542,3.5843933970152775,0.8820507060546542,0.046155247484938135,28.098512285974635,2016-11-01,2983,29.414445236399168,139.5306104871818,428.10654014456713,5.675041505100763,1.3187134227364354,Deep
321,8.141675262089088,0.12413557749498139,0.8372466407020684,48.29961258613336,9717.139417178445,3.5,16.155204215503712,Vertical,Perforated,Rod Pump,4854.1918614116275,267.7399550365746,4368.772675270465,3495.018140216372,38.58717613223692,87.43399300525046,0.2897763595218318,1.1026230197901576,56.80034732882557,5.0,437.16996502625227,2.0400331318182365,0.005256937220400508,81.71876316492599,3.9999629584513254,361.7114273036027,1466826.1257013448,470448.37067444815,1937274.496375793,48.6310521876797,80.00657423702637,0.7102236404781682,9.535500428956805,0.7112236404781682,0.13444709930842522,23.16210251888025,2016-11-28,2956,19.98269451420942,86.07722062139057,485.41918614116275,7.0400331318182365,1.0106715604360328,Deep
322,13.39869113155981,0.220467372009279,0.808433155477916,38.55717863864041,6589.309565321364,2.875,47.05617056528278,Horizontal,Perforated,Natural Flow,3652.5899001017583,170.08649308334276,3287.3309100915826,2629.864728073266,26.165132967683082,80.44805422312261,0.1444287301509091,1.1024134416266937,100.0,5.0,402.24027111561304,0.8440475179050857,0.00378849954988527,59.664993891880236,3.701065008366794,279.23714317111876,886260.0726913596,266532.7551684291,1152792.8278597887,20.576543680664372,91.07938728600912,0.8555712698490909,4.034616407973407,0.8565712698490909,0.07368841926611067,27.396038434211512,2017-09-19,2661,37.38844298433262,80.30578494323068,365.2589900101757,5.844047517905086,2.9539742221390237,Medium
323,3.260169920152789,0.2649449061809625,0.8734030449505046,57.38110074717439,8051.937108138869,2.875,43.99716910082572,Vertical,Perforated,Gas Lift,4110.857997246151,186.83922765531128,3699.7721975215363,2959.817758017229,34.44202186095412,106.98854938548035,0.09083909984017297,1.1032096564815645,100.0,5.0,534.9427469274018,0.4995760371403806,0.001481036487984664,69.06409640609435,3.5068168581907133,368.5189471185291,813631.6417368107,428844.45059705025,1242476.092333861,-21.322518844965543,84.96232269944849,0.9091609001598271,-4.18088604803246,0.9101609001598271,-0.05786003409509211,28.70019433989246,2018-10-08,2277,29.47772033102493,112.23384971244111,411.08579972461484,5.499576037140381,0.8637654136288767,Deep
324,59.8826776619728,0.13185807197801705,0.775691748985878,34.89088165008194,10055.065491756486,3.5,51.83375775807766,Horizontal,Perforated,Natural Flow,4992.405240669453,201.09634935763557,4249.384453853109,3399.5075630824876,25.531669033512607,96.05361534412874,0.17619398115944235,1.102881608460324,100.0,38.55036750573932,3702.9021717710843,8.245065374115761,0.014695130009441424,87.505572465104,3.489069661328066,405.17163905602894,1338703.1215569444,546002.2698794317,1884705.3914363761,2981.1200219002253,684.1945304627895,0.8238060188405576,77.13044439894522,0.8248060188405576,7.357671995122005,53.301279725948014,2022-09-16,838,24.242226477040965,58.12928148873284,743.0207868163434,46.79543287985508,7.896014421388803,Deep
325,2.701974004081164,0.1277248739299614,0.9385303798187445,23.458883799945497,5550.683242264442,3.5,60.49894565434986,Horizontal,Perforated,ESP,3229.8105576028574,149.9498465666892,2844.9394198952027,2275.9515359161624,31.923006591486555,325.8019388920674,0.03548161629042635,1.1097740581667621,100.0,5.0,1629.0096944603372,0.18393417949757976,0.0005360462681152507,77.94024959610914,2.9563885475395146,368.190766602142,1108929.84646564,525142.1607404647,1634072.0072061047,26.32646698293712,101.81024333061393,0.9645183837095737,5.162052349595514,0.9655183837095738,0.07150224658236708,30.67168364815046,2018-06-16,2391,43.91031410225741,35.73212295483465,384.8711377076547,5.18393417949758,0.3451092890332997,Medium
326,2.194186553568929,0.22266922385588506,0.9305103661814063,29.964394688789497,8352.97694215865,4.5,46.747932342929154,Horizontal,Open Hole,Gas Lift,4193.314417405474,196.46343347458517,3586.1116610193794,2868.8893288155036,24.178981069940914,90.95593692065654,0.19878876553204966,1.1027286781076198,100.0,5.0,454.7796846032827,1.240549987757342,0.0005547938072065096,78.34470705058486,2.645548921949729,372.2703194093438,1523335.2522408213,495379.85288910347,2018715.1051299246,20.65635774790735,84.08203945783336,0.8012112344679503,4.050266225079873,0.8022112344679503,0.05548752256339264,25.716222761198903,2018-02-01,2526,18.72450201606897,146.39333112974708,607.2027563860947,6.240549987757342,0.4885778168782128,Deep
